REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,ALL TEACHERS,PTR
SIMIYU,Maswa,Mwang'honoli,MWABULIMBU,1014,8,127
SIMIYU,Maswa,Mwang'honoli,MWANG'HONOLI,783,8,98
SIMIYU,Maswa,Mwang'honoli,ZAWA,357,10,36
SIMIYU,Maswa,Kulimi,KULIMI,512,10,51
SIMIYU,Maswa,Kulimi,MWAMIHANZA,374,7,53
SIMIYU,Maswa,Mwabayanda,ILAMATA,648,7,93
SIMIYU,Maswa,Mwabayanda,MWABAYANDA,576,9,64
SIMIYU,Maswa,Mwabayanda,MWANDU,376,6,63
SIMIYU,Maswa,Kadoto,DULUNG'WA,410,10,41
SIMIYU,Maswa,Kadoto,KADOTO,494,12,41
SIMIYU,Maswa,Kadoto,MKAPA,412,10,41
SIMIYU,Maswa,Kadoto,MWANG'ANDA,416,10,42
SIMIYU,Maswa,Shishiyu,KAKOLA,440,7,63
SIMIYU,Maswa,Shishiyu,MWALIGA,473,9,53
SIMIYU,Maswa,Shishiyu,MWATUMBE,568,10,57
SIMIYU,Maswa,Shishiyu,SHISHIYU,857,14,61
SIMIYU,Maswa,Jija,IGUNYA,692,9,77
SIMIYU,Maswa,Jija,JIJA 'A',798,13,61
SIMIYU,Maswa,Jija,JIJA 'B',546,8,68
SIMIYU,Maswa,Binza,IYOGELO,587,15,39
SIMIYU,Maswa,Binza,MATALAMBULI,334,20,17
SIMIYU,Maswa,Sola,BINZA,945,29,33
SIMIYU,Maswa,Sola,SHANWA,334,22,15
SIMIYU,Maswa,Sola,SOLA,847,25,34
SIMIYU,Maswa,Nyalikungu,NG'HAMI,456,17,27
SIMIYU,Maswa,Shanwa,MASWA,1229,27,46
SIMIYU,Maswa,Shanwa,NYALIKUNGU,960,37,26
SIMIYU,Maswa,Shanwa,NYANGUGANWA,352,17,21
SIMIYU,Busega,Kiloleli,IHALE,903,20,45
SIMIYU,Busega,Kiloleli,IJITU,893,20,45
SIMIYU,Busega,Kiloleli,ILUMYA,501,13,39
SIMIYU,Busega,Kiloleli,KILOLELI,1190,23,52
SIMIYU,Busega,Kiloleli,MASANZA,892,19,47
SIMIYU,Busega,Kiloleli,MWABUDULI,422,11,38
SIMIYU,Busega,Kiloleli,YITWIMILA,601,19,32
SIMIYU,Busega,Mwamanyili,CHANELA,739,22,34
SIMIYU,Busega,Mwamanyili,MILAMBI,446,7,64
SIMIYU,Busega,Mwamanyili,MWAMANYILI,461,11,42
SIMIYU,Busega,Mwamanyili,MWANANGI,744,14,53
SIMIYU,Busega,Nyashimo,BULIMA,740,21,35
SIMIYU,Busega,Nyashimo,ISUKA,305,8,38
SIMIYU,Busega,Nyashimo,NASSA,575,12,48
SIMIYU,Busega,Nyashimo,NYASHIMO,1265,29,44
SIMIYU,Busega,Nyaluhande,BUNYANYEMBE,404,6,67
SIMIYU,Busega,Nyaluhande,MWAGINDI,405,8,51
SIMIYU,Busega,Nyaluhande,MWAMAGULU,355,7,51
SIMIYU,Busega,Nyaluhande,MWAMKALA,463,8,58
SIMIYU,Busega,Nyaluhande,NYALUHANDE,782,9,87
SIMIYU,Busega,Shigala,BUSEGA,540,9,60
SIMIYU,Busega,Shigala,ILAMBO,559,12,47
SIMIYU,Busega,Shigala,LWANGWE,451,11,41
SIMIYU,Busega,Shigala,MWAMACHIBYA,412,9,46
SIMIYU,Busega,Shigala,NYAMATEMBE,580,12,48
SIMIYU,Busega,Shigala,SHIGALA,532,13,41
SIMIYU,Busega,Badugu,BADUGU,1253,18,70
SIMIYU,Busega,Badugu,BUSAMI,1143,18,64
SIMIYU,Busega,Badugu,MANALA,618,12,52
SIMIYU,Busega,Badugu,MIZWALE,424,6,71
SIMIYU,Busega,Badugu,MWANIGA,600,11,55
SIMIYU,Busega,Kabita,CHUMVE,364,10,36
SIMIYU,Busega,Kabita,FOGOFOGO,1372,25,55
SIMIYU,Busega,Kabita,KABITA,716,13,55
SIMIYU,Busega,Kabita,KABUJAJA,692,14,49
SIMIYU,Busega,Kabita,MWAMAYOMBO,1132,25,45
SIMIYU,Busega,Kabita,NYAMIKOMA,1183,24,49
SIMIYU,Busega,Kalemela,BUSHIGWAMHALA,600,12,50
SIMIYU,Busega,Kalemela,CHAMUGASA,541,13,42
SIMIYU,Busega,Kalemela,MAYEGA,612,12,51
SIMIYU,Busega,Kalemela,MWABUJOSE,743,16,46
SIMIYU,Busega,Kalemela,NYANG'HUMBI,357,11,32
SIMIYU,Busega,Lamadi,ITONGO,1471,29,51
SIMIYU,Busega,Lamadi,KALAGO,847,18,47
SIMIYU,Busega,Lamadi,LAMADI,1312,28,47
SIMIYU,Busega,Lamadi,LUKUNGU,763,22,35
SIMIYU,Busega,Lamadi,MWABASABI,1455,33,44
SIMIYU,Busega,Lamadi,MWABAYANDA,781,16,49
SIMIYU,Busega,Lamadi,NYAMAJASHI,1358,29,47
SIMIYU,Busega,Mkula,GUSAMA,638,14,46
SIMIYU,Busega,Mkula,KIJILISHI,806,12,67
SIMIYU,Busega,Mkula,MASANGANI,682,15,45
SIMIYU,Busega,Mkula,MBUGANI,624,15,42
SIMIYU,Busega,Mkula,MKULA,684,15,46
SIMIYU,Busega,Mkula,MUUNGANO,572,9,64
SIMIYU,Busega,Mkula,NG'WANHALE,601,12,50
SIMIYU,Busega,Lutubiga,LUTUBIGA,776,18,43
SIMIYU,Busega,Lutubiga,MWAKILOBA,500,9,56
SIMIYU,Busega,Lutubiga,MWASAMBA A,412,7,59
SIMIYU,Busega,Lutubiga,MWASAMBA B,488,12,41
SIMIYU,Busega,Lutubiga,NG'WANGIKA,453,11,41
SIMIYU,Busega,Igalukilo,IGALUKILO,741,11,67
SIMIYU,Busega,Igalukilo,LUNALA,330,7,47
SIMIYU,Busega,Igalukilo,MALANGALE,407,10,41
SIMIYU,Busega,Igalukilo,MWABONJI,305,4,76
SIMIYU,Busega,Igalukilo,MWAMAGIGISI,942,20,47
SIMIYU,Busega,Igalukilo,MWAMJULILA,439,6,73
SIMIYU,Busega,Igalukilo,MWAMKINGA,513,8,64
SIMIYU,Busega,Malili,GININIGA,695,10,70
SIMIYU,Busega,Malili,IMALANZALA,350,8,44
SIMIYU,Busega,Malili,MALILI,500,13,38
SIMIYU,Busega,Malili,MLIMANI,491,6,82
SIMIYU,Busega,Malili,MTONI,424,12,35
SIMIYU,Busega,Malili,MWAMIGONGWA,1009,14,72
SIMIYU,Busega,Malili,MWAMUGOBA,483,10,48
SIMIYU,Busega,Malili,NGUNGA A,463,9,51
SIMIYU,Busega,Malili,NGUNGA B,174,7,25
SIMIYU,Busega,Ngasamo,BUTENGE,381,8,48
SIMIYU,Busega,Ngasamo,MWAMAJAWA,605,9,67
SIMIYU,Busega,Ngasamo,NYAMAGANA,855,15,57
SIMIYU,Busega,Ngasamo,SANGA,816,10,82
SIMIYU,Busega,Imalamate,IGABULILO,370,8,46
SIMIYU,Busega,Imalamate,JISESA,595,12,50
SIMIYU,Busega,Imalamate,NGASAMO,767,16,48
SIMIYU,Busega,Imalamate,NG'WAMALWILO,378,9,42
SIMIYU,Busega,Imalamate,NG'WANG'WENGE,729,11,66
SIMIYU,Meatu,Mwanhuzi,BUHANGIJA,364,14,26
SIMIYU,Meatu,Mwanhuzi,MALUGALA,613,23,27
SIMIYU,Meatu,Mwanhuzi,MSMIKAMANO,1302,34,38
SIMIYU,Meatu,Mwanhuzi,MWAMBEGWA,371,11,34
SIMIYU,Meatu,Mwanhuzi,MWANHUZI,1088,29,38
SIMIYU,Meatu,Nkoma,IKIGIJO ( NKOMA ),265,8,33
SIMIYU,Meatu,Nkoma,ITABA,580,12,48
SIMIYU,Meatu,Nkoma,NKOMA,504,11,46
SIMIYU,Meatu,Nkoma,MWABAGALU,393,7,56
SIMIYU,Meatu,Itinje,MWAGAYI,705,16,44
SIMIYU,Meatu,Itinje,SANGA ITINJE,648,14,46
SIMIYU,Meatu,Isengwa,ISENGWA,615,16,38
SIMIYU,Meatu,Isengwa,MWAGENI,473,9,53
SIMIYU,Meatu,Isengwa,SEMU,301,7,43
SIMIYU,Meatu,Kimali,MWANYAGULA,327,7,47
SIMIYU,Meatu,Kimali,PAJI,619,12,52
SIMIYU,Meatu,Kimali,SAPA,831,14,59
SIMIYU,Meatu,Lubiga,ISANGIJO,433,8,54
SIMIYU,Meatu,Lubiga,LUBIGA,846,23,37
SIMIYU,Meatu,Lubiga,MWANDU - ITINJE,577,14,41
SIMIYU,Meatu,Mbugayabanghya,MBALAGANE,547,10,55
SIMIYU,Meatu,Mbugayabanghya,MBUGAYABANHYA,406,8,51
SIMIYU,Meatu,Mwangudo,IRAMBANDOGO,614,10,61
SIMIYU,Meatu,Mwangudo,MAKAO,616,10,62
SIMIYU,Meatu,Mwangudo,MWANGUDO,658,12,55
SIMIYU,Meatu,Mwangudo,SUNGU,321,6,54
SIMIYU,Meatu,Mwamishali,BULYASHI 'A',310,7,44
SIMIYU,Meatu,Mwamishali,DAKAMA,327,8,41
SIMIYU,Meatu,Mwamishali,ITONGOLYANGAMBA,333,9,37
SIMIYU,Meatu,Mwamishali,MWAMISHALI,429,9,48
SIMIYU,Meatu,Mwamishali,MWAMBITI,690,16,43
SIMIYU,Meatu,Mwamishali,BULYASHI 'B',282,10,28
SIMIYU,Meatu,Mwamishali,MALWILO,227,5,45
SIMIYU,Meatu,Mwanyahina,BUSIA,398,12,33
SIMIYU,Meatu,Mwanyahina,MWAGWILA,511,11,46
SIMIYU,Meatu,Mwanyahina,MWAJIDALALA,326,8,41
SIMIYU,Meatu,Mwanyahina,MWANYAHINA,740,18,41
SIMIYU,Meatu,Mwanyahina,MWANZAGAMBA,354,8,44
SIMIYU,Meatu,Ng'hoboko,ISEBANDA,334,6,56
SIMIYU,Meatu,Ng'hoboko,NG'HOBOKO,809,18,45
SIMIYU,Meatu,Kabondo,KABONDO,502,9,56
SIMIYU,Meatu,Kabondo,MINYANDA,440,12,37
SIMIYU,Meatu,Kabondo,MWAFUGUJI,344,9,38
SIMIYU,Meatu,Mwandoya,IGOBE,616,16,39
SIMIYU,Meatu,Mwandoya,INONELWA,565,15,38
SIMIYU,Meatu,Mwandoya,MAKOMANGWA,495,10,50
SIMIYU,Meatu,Mwandoya,MUUNGANO,833,18,46
SIMIYU,Meatu,Mwandoya,MWAKALUBA,1043,14,75
SIMIYU,Meatu,Mwandoya,MWANDOYA,558,17,33
SIMIYU,Meatu,Mwabuma,BALULI,446,8,56
SIMIYU,Meatu,Mwabuma,MWABUMA,1204,22,55
SIMIYU,Meatu,Mwabuma,MWAKASUMBI,709,12,59
SIMIYU,Meatu,Mwabuma,MWASHATA,930,11,85
SIMIYU,Meatu,Tindabuligi,LONGALONHIGA,737,11,67
SIMIYU,Meatu,Tindabuligi,MALWILO MNADANI,422,8,53
SIMIYU,Meatu,Tindabuligi,MATALE,558,9,62
SIMIYU,Meatu,Tindabuligi,TINDABULIGI,583,12,49
SIMIYU,Meatu,Sakasaka,BUTULI,438,9,49
SIMIYU,Meatu,Sakasaka,MING'ONGWA,501,9,56
SIMIYU,Meatu,Sakasaka,SAKASAKA 'A',606,13,47
SIMIYU,Meatu,Sakasaka,SAKASAKA 'B',634,8,79
SIMIYU,Meatu,Mwakisandu,MWAKISANDU 'A',384,10,38
SIMIYU,Meatu,Mwakisandu,MWAKISANDU 'B',540,12,45
SIMIYU,Meatu,Mwakisandu,MWANINDWA,341,7,49
SIMIYU,Meatu,Mwakisandu,NYANZA,522,9,58
SIMIYU,Meatu,Mwabusalu,IKIGIJO,481,10,48
SIMIYU,Meatu,Mwabusalu,MHUMUNU,326,7,47
SIMIYU,Meatu,Mwabusalu,MWABUSALU,680,18,38
SIMIYU,Meatu,Mwabusalu,MWAKIPUGILA,378,7,54
SIMIYU,Meatu,Mwabusalu,NZANZA,653,12,54
SIMIYU,Meatu,Mwasengela,MWABULUTAGO,734,12,61
SIMIYU,Meatu,Mwasengela,MWAMHONGO,442,6,74
SIMIYU,Meatu,Mwasengela,MWASENGELA,556,9,62
SIMIYU,Meatu,Mwasengela,NG'HANGA,420,7,60
SIMIYU,Meatu,Lingeka,LINGEKA,767,11,70
SIMIYU,Meatu,Lingeka,MASANGA,643,6,107
SIMIYU,Meatu,Kisesa,KISESA,1072,17,63
SIMIYU,Meatu,Kisesa,MWANDU- KISESA,1136,16,71
SIMIYU,Meatu,Kisesa,MWAUKOLI,614,15,41
SIMIYU,Meatu,Kisesa,NGUGUNU,650,12,54
SIMIYU,Meatu,Kisesa,NTOBO,815,16,51
SIMIYU,Meatu,Mwamalole,LATA,490,9,54
SIMIYU,Meatu,Mwamalole,MWABAGOSHA,118,5,24
SIMIYU,Meatu,Mwamalole,MWAMALOLE,477,7,68
SIMIYU,Meatu,Mwamalole,USIULIZE,411,8,51
SIMIYU,Meatu,Mwamanimba,MABAMBASI,271,9,30
SIMIYU,Meatu,Mwamanimba,MWAMANIMBA,430,10,43
SIMIYU,Meatu,Mwamanimba,MWAMATIGA,344,8,43
SIMIYU,Meatu,Bukundi,BUKUNDI,947,14,68
SIMIYU,Meatu,Bukundi,LUKALE,356,8,45
SIMIYU,Meatu,Bukundi,MWABAGIMU,393,5,79
SIMIYU,Meatu,Bukundi,WITAMHIYA,218,7,31
SIMIYU,Meatu,Mwanjolo,CHAMBALA,351,7,50
SIMIYU,Meatu,Mwanjolo,IKONDO,179,5,36
SIMIYU,Meatu,Mwanjolo,JINAMO,331,6,55
SIMIYU,Meatu,Mwanjolo,MWANJOLO,492,12,41
SIMIYU,Meatu,Mbushi,MBUSHI,426,7,61
SIMIYU,Meatu,Mbushi,SHUSHUNI,259,4,65
SIMIYU,Meatu,Mwamanongu,IGUSHILU,393,8,49
SIMIYU,Meatu,Mwamanongu,MWAKIPOPO,389,7,56
SIMIYU,Meatu,Mwamanongu,MWAMAGEMBE,366,7,52
SIMIYU,Meatu,Mwamanongu,MWAMANONGU,395,11,36
SIMIYU,Meatu,Imalaseko,IMALASEKO,548,8,69
SIMIYU,Meatu,Imalaseko,ISANGA,272,6,45
SIMIYU,Meatu,Imalaseko,MWANG'HUMBI,269,10,27
SIMIYU,Meatu,Imalaseko,NATA,254,7,36
SIMIYU,Meatu,Mwabuzo,MWABALEBI,432,9,48
SIMIYU,Meatu,Mwabuzo,MWABUZO,538,12,45
SIMIYU,Meatu,Mwabuzo,MWAMANONI,459,9,51
SIMIYU,Meatu,Mwabuzo,MWANGIKULU,308,7,44
SIMIYU,Meatu,Mwabuzo,MWANZUGI,296,7,42
SINGIDA,Ikungi,Unyahati,KINYAMWANDYO,507,8,63
SINGIDA,Ikungi,Unyahati,MAHAMBE,387,11,35
SINGIDA,Ikungi,Unyahati,MATARE,512,8,64
SINGIDA,Ikungi,Unyahati,ULYAMPITI,442,10,44
SINGIDA,Ikungi,Unyahati,UNYAHATI,251,8,31
SINGIDA,Ikungi,Ikungi,IGHUKA,560,16,35
SINGIDA,Ikungi,Ikungi,IKUNGI,1126,33,34
SINGIDA,Ikungi,Ikungi,MATONGO,1085,17,64
SINGIDA,Ikungi,Mkiwa,CHODA,345,8,43
SINGIDA,Ikungi,Mkiwa,DARAJANI,321,6,54
SINGIDA,Ikungi,Mkiwa,MKIWA,352,13,27
SINGIDA,Ikungi,Issuna,AGHIDA,362,7,52
SINGIDA,Ikungi,Issuna,INANG'ANA,463,10,46
SINGIDA,Ikungi,Issuna,ISSUNA,386,12,32
SINGIDA,Ikungi,Issuna,MANJARU,193,5,39
SINGIDA,Ikungi,Issuna,MAYUTA,490,11,45
SINGIDA,Ikungi,Issuna,NG'ONGOSORO,341,6,57
SINGIDA,Ikungi,Mang’onyi,MANG'ONYI,826,14,59
SINGIDA,Ikungi,Mang’onyi,MBOGHO,312,5,62
SINGIDA,Ikungi,Mang’onyi,MLUMBI,243,5,49
SINGIDA,Ikungi,Mang’onyi,MWAU,804,14,57
SINGIDA,Ikungi,Mang’onyi,SAMBARU,471,7,67
SINGIDA,Ikungi,Dung’unyi,DAMANKIA,474,11,43
SINGIDA,Ikungi,Dung’unyi,DUNG'UNYI,496,18,28
SINGIDA,Ikungi,Dung’unyi,KIPUMBUIKO,566,14,40
SINGIDA,Ikungi,Dung’unyi,MUNKINYA,345,8,43
SINGIDA,Ikungi,Dung’unyi,SAMAKA,373,6,62
SINGIDA,Ikungi,Mgungira,MGUNGIRA,364,10,36
SINGIDA,Ikungi,Mgungira,UFANA,361,7,52
SINGIDA,Ikungi,Iyumbu,IYUMBU,872,8,109
SINGIDA,Ikungi,Iyumbu,MKENENE,243,5,49
SINGIDA,Ikungi,Irisya,MWASUTIANGA,584,11,53
SINGIDA,Ikungi,Irisya,KISILUDA,681,9,76
SINGIDA,Ikungi,Sepuka,ITALALA,350,7,50
SINGIDA,Ikungi,Sepuka,MNANG'ANA,579,14,41
SINGIDA,Ikungi,Sepuka,MSUNGUA,678,14,48
SINGIDA,Ikungi,Sepuka,MUSIMI,855,21,41
SINGIDA,Ikungi,Mtunduru,IFYAMAHUMBI,262,6,44
SINGIDA,Ikungi,Mtunduru,KINTANDAA,754,12,63
SINGIDA,Ikungi,Mtunduru,MISULE,259,6,43
SINGIDA,Ikungi,Mtunduru,MASWEYA,633,12,53
SINGIDA,Ikungi,Mtunduru,KIPUNDA,519,9,58
SINGIDA,Ikungi,Mtunduru,MTUNDURU,701,12,58
SINGIDA,Ikungi,Mwaru,MDUGHUYU,117,2,59
SINGIDA,Ikungi,Mwaru,MLANDALA,390,9,43
SINGIDA,Ikungi,Mwaru,MPUGIZI,354,6,59
SINGIDA,Ikungi,Mwaru,MWARU,397,9,44
SINGIDA,Ikungi,Ighombwe,IGHOMBWE,517,12,43
SINGIDA,Ikungi,Ighombwe,MAKHONDA,408,7,58
SINGIDA,Ikungi,Ighombwe,MSOSA,394,7,56
SINGIDA,Ikungi,Ighombwe,GERMANI,195,2,98
SINGIDA,Ikungi,Ihanja,LAINICHUNGU,590,10,59
SINGIDA,Ikungi,Ihanja,MAKHONGO,341,6,57
SINGIDA,Ikungi,Ihanja,MAPAMBANO,626,14,45
SINGIDA,Ikungi,Ihanja,NDURU,356,8,45
SINGIDA,Ikungi,Isseke,IHANJA,443,10,44
SINGIDA,Ikungi,Isseke,NKHOIREE,710,11,65
SINGIDA,Ikungi,Isseke,UNYANGWE,360,8,45
SINGIDA,Ikungi,Muhintiri,KINYAMPEMBEE,295,8,37
SINGIDA,Ikungi,Muhintiri,MPETU,433,8,54
SINGIDA,Ikungi,Muhintiri,MUHINTIRI,492,9,55
SINGIDA,Ikungi,Iglansoni,IGLANSONI,742,11,67
SINGIDA,Ikungi,Iglansoni,MNYANGE,509,10,51
SINGIDA,Ikungi,Iglansoni,NKURUSI,260,6,43
SINGIDA,Ikungi,Iglansoni,ILOLO,149,3,50
SINGIDA,Ikungi,Puma,NKUNINKANA,528,13,41
SINGIDA,Ikungi,Puma,PUMA,937,29,32
SINGIDA,Ikungi,Puma,WIBIA,517,12,43
SINGIDA,Ikungi,Kituntu,KITUNTU,376,13,29
SINGIDA,Ikungi,Kituntu,MATYUKU,358,8,45
SINGIDA,Ikungi,Kituntu,MUSAMBU,458,12,38
SINGIDA,Ikungi,Kituntu,UTAHO,592,13,46
SINGIDA,Ikungi,Minyughe,KINYARIMI,296,8,37
SINGIDA,Ikungi,Minyughe,MAYAHA,572,9,64
SINGIDA,Ikungi,Minyughe,MINYUGHE,462,14,33
SINGIDA,Ikungi,Minyughe,MULAGWE,301,7,43
SINGIDA,Ikungi,Minyughe,KIKHOMANGO,75,2,38
SINGIDA,Ikungi,Makilawa,MAJENGO,290,4,73
SINGIDA,Ikungi,Makilawa,MTAVIRA,697,12,58
SINGIDA,Ikungi,Makilawa,MTEVA,227,4,57
SINGIDA,Ikungi,Mungaa,KINKU,469,8,59
SINGIDA,Ikungi,Mungaa,MUNGAA,589,12,49
SINGIDA,Ikungi,Mungaa,UNYAGHUMPI,640,16,40
SINGIDA,Ikungi,Mungaa,MANDIMU,184,3,61
SINGIDA,Ikungi,Makiungu,KIMBWI,494,11,45
SINGIDA,Ikungi,Makiungu,MAKIUNGU,399,14,29
SINGIDA,Ikungi,Makiungu,MINYINGA,567,10,57
SINGIDA,Ikungi,Makiungu,MUYANJI,479,15,32
SINGIDA,Ikungi,Siuyu,MAKOTEA,486,8,61
SINGIDA,Ikungi,Siuyu,NALI,402,8,50
SINGIDA,Ikungi,Siuyu,SIUYU,483,26,19
SINGIDA,Ikungi,Siuyu,UNYANKHANYA,567,11,52
SINGIDA,Ikungi,Kikio,KIKIO,448,7,64
SINGIDA,Ikungi,Kikio,MANKUMBI,246,7,35
SINGIDA,Ikungi,Kikio,MNANE,344,8,43
SINGIDA,Ikungi,Kikio,NKUNDI,338,7,48
SINGIDA,Ikungi,Ntuntu,MAMPANDO,430,8,54
SINGIDA,Ikungi,Ntuntu,MUGHUMBU,359,5,72
SINGIDA,Ikungi,Ntuntu,NTEWA,831,13,64
SINGIDA,Ikungi,Ntuntu,NTUNTU,345,7,49
SINGIDA,Ikungi,Ntuntu,TARU,369,4,92
SINGIDA,Ikungi,Lighwa,LIGHWA,458,9,51
SINGIDA,Ikungi,Lighwa,MWISI,470,10,47
SINGIDA,Ikungi,Lighwa,UJAIRE,380,7,54
SINGIDA,Ikungi,Misughaa,MINYIGHI,354,8,44
SINGIDA,Ikungi,Misughaa,MISUGHAA,296,9,33
SINGIDA,Ikungi,Misughaa,MSULE,243,6,41
SINGIDA,Ikungi,Misughaa,SAKAA,289,7,41
SINGIDA,Iramba,Kinampanda,GALANGALA,337,6,56
SINGIDA,Iramba,Kinampanda,KINAMPANDA,360,22,16
SINGIDA,Iramba,Kinampanda,KISHARITA,302,6,50
SINGIDA,Iramba,Kinampanda,KYALOSANGI,287,14,21
SINGIDA,Iramba,Kinampanda,MALUGA,731,15,49
SINGIDA,Iramba,Kinampanda,MUNKONZE,258,7,37
SINGIDA,Iramba,Kinampanda,NG'ANGULI,585,10,59
SINGIDA,Iramba,Kinampanda,UWANZA,421,12,35
SINGIDA,Iramba,Ulemo,KICHANGANI,152,4,38
SINGIDA,Iramba,Ulemo,KITUKUTU,521,12,43
SINGIDA,Iramba,Ulemo,MISIGIRI,746,23,32
SINGIDA,Iramba,Ulemo,NKINGI,252,7,36
SINGIDA,Iramba,Ulemo,ULEMO,403,12,34
SINGIDA,Iramba,Ulemo,YALAGANO,327,12,27
SINGIDA,Iramba,Mukulu,MOTOMOTO,272,7,39
SINGIDA,Iramba,Mukulu,MUKULU,258,7,37
SINGIDA,Iramba,Mukulu,SIMBALUNGWALA,527,8,66
SINGIDA,Iramba,Kyengege,KYENGEGE,766,14,55
SINGIDA,Iramba,Kyengege,MAKUNDA,946,11,86
SINGIDA,Iramba,Kyengege,MUGUNDU,266,8,33
SINGIDA,Iramba,Kaselya,KASELYA,822,14,59
SINGIDA,Iramba,Kaselya,MUGUNGIA,739,9,82
SINGIDA,Iramba,Kaselya,NSONGA,544,6,91
SINGIDA,Iramba,Kaselya,MUUNGANO,214,2,107
SINGIDA,Iramba,Ndulungu,KIPUMA,396,6,66
SINGIDA,Iramba,Ndulungu,MAHOLA,199,6,33
SINGIDA,Iramba,Ndulungu,MWANDUIGEMBE,633,12,53
SINGIDA,Iramba,Ndulungu,NDULUNGU,605,10,61
SINGIDA,Iramba,Mtekente,KIGULUNSUNGI,304,6,51
SINGIDA,Iramba,Mtekente,KISONGA,413,6,69
SINGIDA,Iramba,Mtekente,MSANSAO,459,5,92
SINGIDA,Iramba,Mtekente,MTEKENTE,612,10,61
SINGIDA,Iramba,Mtekente,UJUNGU,368,8,46
SINGIDA,Iramba,Urughu,HAILA,234,3,78
SINGIDA,Iramba,Urughu,MANG'OLE,294,4,74
SINGIDA,Iramba,Urughu,MASIMBA,396,7,57
SINGIDA,Iramba,Urughu,MAYANZANI,194,5,39
SINGIDA,Iramba,Urughu,MLANDALA,345,6,58
SINGIDA,Iramba,Urughu,URUGHU,690,9,77
SINGIDA,Iramba,Mbelekese,KIKONGE,588,10,59
SINGIDA,Iramba,Mbelekese,MBELEKESE,574,11,52
SINGIDA,Iramba,Mbelekese,MISUNA,895,10,90
SINGIDA,Iramba,Mbelekese,USURE,494,9,55
SINGIDA,Iramba,Ndago,LUZILUKULU,430,5,86
SINGIDA,Iramba,Ndago,NDAGO,590,12,49
SINGIDA,Iramba,Ndago,NGUVUMALI,921,17,54
SINGIDA,Iramba,Ndago,SONGAMBELE,614,11,56
SINGIDA,Iramba,Ndago,USHORA UTEMINI,381,7,54
SINGIDA,Iramba,Shelui,KIBIGIRI,287,9,32
SINGIDA,Iramba,Shelui,NKYALA,382,7,55
SINGIDA,Iramba,Shelui,NSELEMBWE,595,13,46
SINGIDA,Iramba,Shelui,SHELUI,1318,29,45
SINGIDA,Iramba,Shelui,TINTIGULU,236,5,47
SINGIDA,Iramba,Shelui,WEMBERE,324,5,65
SINGIDA,Iramba,Mgongo,KIBULULU,504,10,50
SINGIDA,Iramba,Mgongo,KIZONZO,253,8,32
SINGIDA,Iramba,Mgongo,MGONGO,369,10,37
SINGIDA,Iramba,Mgongo,MSEKO,473,10,47
SINGIDA,Iramba,Mtoa,KINKUNGU,543,8,68
SINGIDA,Iramba,Mtoa,MASAGI,683,11,62
SINGIDA,Iramba,Mtoa,MGELA,437,7,62
SINGIDA,Iramba,Mtoa,MSAI,544,7,78
SINGIDA,Iramba,Mtoa,MTOA,501,7,72
SINGIDA,Iramba,Mtoa,TYEME,583,9,65
SINGIDA,Iramba,Mtoa,IKARANGA,199,2,100
SINGIDA,Iramba,Ntwike,ISSUI,649,9,72
SINGIDA,Iramba,Ntwike,MAPINDUZI,432,9,48
SINGIDA,Iramba,Ntwike,NTWIKE,560,10,56
SINGIDA,Iramba,Ntwike,SEKENKE,615,9,68
SINGIDA,Iramba,Ntwike,WALLA,416,6,69
SINGIDA,Iramba,Kisiriri,KIMPUNDA,626,11,57
SINGIDA,Iramba,Kisiriri,KINALILYA,287,9,32
SINGIDA,Iramba,Kisiriri,KISANA,773,12,64
SINGIDA,Iramba,Kisiriri,KISIRIRI,468,9,52
SINGIDA,Iramba,Tulya,DOROMONI,397,7,57
SINGIDA,Iramba,Tulya,MIGILANGO,435,5,87
SINGIDA,Iramba,Tulya,TULYA,509,7,73
SINGIDA,Iramba,Kidaru,KIDARU,522,8,65
SINGIDA,Iramba,Kidaru,LUONO,347,5,69
SINGIDA,Iramba,Kidaru,NDURUMO,339,6,57
SINGIDA,Iramba,Kidaru,TYEGELO,476,6,79
SINGIDA,Iramba,Kidaru,MWAMAPULI,129,2,65
SINGIDA,Iramba,Kiomboi,IGUMO,489,17,29
SINGIDA,Iramba,Kiomboi,KIOMBOI BOMANI,942,27,35
SINGIDA,Iramba,Kiomboi,KIZEGA,301,16,19
SINGIDA,Iramba,Kiomboi,RURUMA,434,9,48
SINGIDA,Iramba,Kiomboi,SHATI,297,8,37
SINGIDA,Iramba,Kiomboi,TUTU,337,8,42
SINGIDA,Iramba,Old-Kiomboi,KINAMBEU,440,11,40
SINGIDA,Iramba,Old-Kiomboi,KIOMBOI HOSPITALI,438,19,23
SINGIDA,Iramba,Old-Kiomboi,LULUMBA,359,27,13
SINGIDA,Iramba,Old-Kiomboi,MAMPANTA,456,17,27
SINGIDA,Iramba,Old-Kiomboi,MELI,332,11,30
SINGIDA,Iramba,Old-Kiomboi,SALALA,274,14,20
SINGIDA,Mkalama,Kinyangiri,ISHENGA,819,11,74
SINGIDA,Mkalama,Kinyangiri,KINYANGIRI,569,9,63
SINGIDA,Mkalama,Kinyangiri,LYELEMBO,642,6,107
SINGIDA,Mkalama,Kinyangiri,MNOLO,233,8,29
SINGIDA,Mkalama,Kinyangiri,YULANSONI,415,7,59
